-5.000000000000000 0.001597444089457 0.000279170654490 0.001318273434967
-4.989989989989990 0.001603849231728 0.000902821307787 0.000701027923940
-4.979979979979980 0.001610292953849 0.001426806926591 0.000183486027258
-4.969969969969970 0.001616775566112 0.001860459724241 0.000243684158129
-4.959959959959960 0.001623297381930 0.002212519559090 0.000589222177160
-4.949949949949950 0.001629858717880 0.002491161354326 0.000861302636446
-4.939939939939940 0.001636459893739 0.002704021556023 0.001067561662284
-4.929929929929930 0.001643101232521 0.002858223655509 0.001215122422988
-4.919919919919920 0.001649783060523 0.002960402801595 0.001310619741073
-4.909909909909910 0.001656505707355 0.003016729527646 0.001360223820291
-4.899899899899900 0.001663269505991 0.003032932617968 0.001369663111977
-4.889889889889890 0.001670074792802 0.003014321137439 0.001344246344637
-4.879879879879880 0.001676921907603 0.002965805647807 0.001288883740205
-4.869869869869870 0.001683811193691 0.002891918633562 0.001208107439871
-4.859859859859860 0.001690742997892 0.002796834159795 0.001106091161902
-4.849849849849850 0.001697717670603 0.002684386783974 0.000986669113371
-4.839839839839840 0.001704735565835 0.002558089743065 0.000853354177231
-4.829829829829830 0.001711797041258 0.002421152436966 0.000709355395708
-4.819819819819820 0.001718902458250 0.002276497228756 0.000557594770507
-4.809809809809810 0.001726052181937 0.002126775581804 0.000400723399867
-4.799799799799800 0.001733246581245 0.001974383553310 0.000241136972065
-4.789789789789790 0.001740486028946 0.001821476663454 0.000080990634508
-4.779779779779780 0.001747770901705 0.001669984158838 0.000077786742868
-4.769769769769770 0.001755101580130 0.001521622688529 0.000233478891601
-4.759759759759760 0.001762478448822 0.001377909410560 0.000384569038262
-4.749749749749750 0.001769901896422 0.001240174546335 0.000529727350087
-4.739739739739740 0.001777372315669 0.001109573400012 0.000667798915656
-4.729729729729730 0.001784890103443 0.000987097859484 0.000797792243958
-4.719719719719720 0.001792455660825 0.000873587395243 0.000918868265582
-4.709709709709710 0.001800069393147 0.000769739572989 0.001030329820158
-4.699699699699700 0.001807731710046 0.000676120095495 0.001131611614550
-4.689689689689690 0.001815443025519 0.000593172388847 0.001222270636672
-4.679679679679680 0.001823203757982 0.000521226747829 0.001301977010153
-4.669669669669670 0.001831014330322 0.000460509054870 0.001370505275452
